,pid,name,rent,bedroom,ft2,longitude,latitude
1034,6741518532,EXCEPTIONAL SUNSET 3 BED/1.25 BATH HOUSE WITH BONUS ROOM!!!,4500,3,,-122.488868,37.758349
1035,6741462100,Black Granite or White Quartz Counters,2755,2,1016,-121.871143,37.243480
1036,6741518445,PET-FRIENDLY 1BR/1BA APT. IN A CONVENIENT MARTINEZ LOCATION!,1703,1,620,-122.132676,37.997621
1037,6741518399,house,2800,3,1700,-121.770346,37.084001
1038,6737799553,Low rent for a good modern private house,3770,3,,-122.441100,37.719500
1039,6730000836,Gorgeous/Remodeled/Nice/Neat 3Br/2Ba,3900,3,1300,-122.388600,37.730900
1040,6731675411,Remodeled 2 Bed 1 Bath Ground Floor Unit on Quiet Street in Cow Hollow,3800,2,,-122.374976,37.754988
1041,6741518253,3-bed 3-bath home available late November!,4949,3,1384,-122.299800,37.539500
1042,6741518176,2-3 BR/3BA - Russian Hill 2 floor Architectural Masterpiece,6500,3,,-122.418600,37.791700
1043,6721750499,"Duplex 2 Br,1Ba.  Jan Jose West/Campbell",2700,2,,-121.975668,37.292017
1044,6741517928,1x1 Ground unit with Hardwood floors. Available 11/14/18,2348,1,816,-122.530582,38.019968
1045,6741517807,Week Special Only!!1-Month free!! Brand New!! Unique Layouts!!,2620,1,756,-121.830600,37.245800
1046,6731032447,Two bedroom near Montgomery Village,2650,2,,-122.690280,38.445093
1047,6741517304,"Beautiful Corner 2 Bed 2 Bath, Quiet Location, & Many Amenities!",3950,2,1108,-122.518386,37.936124
1048,6741517183,Nob Hill - Quiet 1BR 1BA Condo Unit - Classic SF High-Rise Living!,2850,1,,-122.412479,37.790506
1049,6739791683,"Renovated, Vaulted Ceilings 1BD/1BA with Stainless Steel Appliances!!",1837,1,579,-122.700142,38.345120
1050,6731052680,"***Move in special, $1000 off first month's rent***",2100,2,,-122.671611,38.439562
1051,6741498519,2 Beds and 2 Baths APT HOME is available SOON!!!Great location!!!,2600,2,900,-121.971200,37.530800
1052,6731052949,"***Move in special, $1000 off first month's rent***",2100,2,,-122.671611,38.439562
1053,6741516052,Beautiful Just Remodelled Sharon Heights Condo for Rent 1 bed/1 bath,3200,1,740,-122.186400,37.439600
1054,6738434279,Very clean home in Livermore,2750,3,1186,-121.783302,37.672030
1055,6741515855,"IDEAL 1 Bedroom, 1.5 Bathroom Home coming in December - Call for tour!",3399,1,788,-122.224231,37.464252
1056,6731053180,"***Move in special, $1000 off first month's rent***",2100,2,,-122.671611,38.439562
1057,6734107548,2 bedrooms,3200,2,1200,-122.454683,37.704032
1058,6741515460,"Community BBQ, Designer Interior Features, Soothing Spa",2365,1,788,-122.535612,38.058125
1059,6731525898,Spacious corner 1BR with relaxing views and modern amenities!,3350,1,753,-122.299180,37.867726
1060,6741495139,Get Happy! This Homey Mission Building isa Joy,2495,,,-122.414712,37.759125
1061,6741515017,2br 1ba hdwd flr FP heart of Noe Valley,3525,2,800,-122.432340,37.751481
1062,6741514944,"Independent Senior Living, Incredible Amenities, Easy Freeway Access",3000,2,918,-122.291795,37.531865
1063,6741514881,ðŸ’ƒFantastic Newark 1-BD/1BA Apartment Home,2207,1,620,-122.035385,37.533671
1064,6736083678,Gateway Commons Townhouse: 640 Davis St. Unit10,8500,3,2098,-122.398593,37.798373
1065,6736782644,Large Studio Apartment in the Historic Railroad Depot Building,1700,,691,-123.014232,38.803426
1066,6741501999,"1BR apt, Totally REMODELED, Large closet, NEW cabinets, Modern kitchen",2195,1,575,-121.966268,37.306185
1067,6739148654,"*****Nice, Neat, 1Br/1ba, Apartment, Walk 2 BART",2150,1,650,-122.465040,37.701946
1068,6736782372,Large Studio Apartment in the Historic Railroad Depot Building,1700,,691,-123.014232,38.803426
1069,6727848766,Managers Special Fully Remodeled Studio Available NOW!!,1925,,450,-121.965668,37.293942
1070,6738460323,,,,,,
1071,6719118074,Westside Windsor,2800,3,1773,-122.807300,38.544300
1072,6738290281,"""ALL REMODELED"" 2Bdrm, 1Bath, Duplex in Berkeley",2495,2,,-122.285100,37.865600
1073,6736782032,Large Studio Apartment in the Historic Railroad Depot Building,1700,,691,-123.014232,38.803426
1074,6741512101,This 2BR/2BA Apt. Has a Breakfast Bar & GE Stainless Steel Appliances,4209,2,1181,-121.944648,37.399366
1075,6741513795,Come Home to Your Own Private Oasis and Feel Free to Sprawl,4795,2,,-122.442827,37.791418
1076,6741513685,Move In Today!  With Water & Trash INCLUDED!,2295,2,980,-121.803773,37.234147
1077,6738269676,"""ALL REMODELED"" 2Bdrm, 1Bath, 4-Plex in Berkeley",2795,2,,-122.285100,37.865600
1078,6741513520,Studio for rent,2000,1,700,-122.571100,37.984600
1079,6736781605,Large Studio Apartment in the Historic Railroad Depot Building,1700,,691,-123.014232,38.803426
1080,6741492387,"Top renovations! *New gym, pool & play room* Heart of Alameda (",2308,1,700,-122.284505,37.778055
1081,6741513292,$500 OFF 1ST MONTH! WE HAVE WHAT YOU ARE LOOKING FOR!,2255,2,,-121.754930,37.676875
1082,6732500143,Clean & Spacious Studio Apartment in the Historic Railroad Depot Build,1500,,,-123.007400,38.793100
1083,6741513038,You'll Feel Right at Home in the Rockledge 1BR/1BA Floor Plan!,1780,1,600,-122.132676,37.997621
1084,6741513010,"Lease Today, Fireplace, Pantry, Granite Look Counter, WD",2206,2,1073,-122.128668,38.214247
1085,6741512662,"Beautiful, Widespread Layout in the Heart of Laurel Heights",3395,1,,-122.449368,37.782258
1086,6741512169,ONE BEDROOM APT. FOR RENT,2050,1,600,-122.068173,37.402540
1087,6733444992,Beautiful 2 bed 2 bath with fireplace Condo with lots of upgrades,2595,2,,-121.609973,37.139089
1088,6741511984,"GORGEOUS, TOP FLOOR OCEAN BEACH 1 BD/1 BA WITH INCREDIBLE VIEWS!!!",2650,1,,-122.509274,37.775684
1089,6741511954,Cozy Detached 400 Sq Ft In-Law/Studio,1300,,400,-122.049700,37.589500
1090,6741511828,Beautiful remodeled house,3700,3,1073,-121.922900,37.256300
1091,6741511720,"Live Above Cafes & Restaurants, Walk to Downtown, CalTrain, and Parks!",4428,2,1030,-122.085794,37.389801
1092,6719400092,"USB outlet in kitchens, Bocce ball/lawn sports court, Vegetable garden",3362,1,690,-122.253580,37.833826
1093,6741511478,"Luxary Lofts With A Rooftop Terrace, Heated Pool & 4 Weeks Free!",2677,1,942,-121.867175,37.364813
1094,6736680394,$2700 4 bd w Pool Call to schedule appointment today,2700,4,2332,-121.808900,37.993900
1095,6731029407,Beautiful Three Bedroom Home in Quarry Heights!!!,3850,3,1907,-122.677700,38.240300
1096,6741511097,Top Floor One Bedroom w/ Upgraded Interiors,2699,1,700,-121.941519,37.296060
1097,6741511100,Landmark Living in Lower Pacific Heights,4395,2,,-122.445351,37.784551
1098,6741510974,3bedroom/2 baths Townhouse Apartment-Move-in Bonus,2750,3,1200,-121.889965,37.246243
1099,6731044825,"2523 Washoe Ct, Santa Rosa, CA 95405",2750,3,1536,-122.673004,38.432082
1100,6741493085,Thanksgiving SPECIAL!!! 1Bed+1Bath apartment is available NOW!!!,1895,1,585,-121.971200,37.530800
1101,6735821521,*Awesome Top Floor 2 Bed 2 Bath in Avalon Dogpatch,5100,2,1006,-122.391412,37.760299
1102,6741502771,Berkeley Hills Apartment! Bay Views Hardwood Floors - Laundry In Unit!,2150,1,,-122.267537,37.892354
1103,6732622465,Welcome Home 2 bed 1.5 bath,2149,2,880,-122.759857,38.467282
1104,6741510232,Large Remodeled Edwardian Apt in the Heart of the Haight Ashbury,5500,3,,-122.445864,37.770144
1105,6724848482,"Spacious, corner 1BR with beautiful top floor views! Pet friendly!",3350,1,700,-122.299180,37.867726
1106,6724061247,1 & 2 Bedrooms available now.  No Application fee!,1599,1,,-122.759643,38.467249
1107,6741510028,1 BEDROOM APT. 1 block to downtown quiet building,1750,1,625,-122.562275,37.975913
1108,6732477106,Updated 2 Bedroom Apartment with Fenced Yard & Garage,1800,2,910,-122.836174,38.398913
1109,6741509992,3 Bedroom 2 bath,2795,3,1204,-121.984871,37.553136
1110,6735532557,Come check out our 2 bedrooms,2049,2,880,-122.759922,38.467232
1111,6741509989,Prime Location at Aviare 2x2 With Private Garage! - $3200,3200,2,957,-122.032205,37.336870
1112,6741489999,"Dry Cleaning Services, Business Center, Renovated Interiors, Spa",3140,2,1051,-121.962300,37.392400
1113,6741509952,2 bed 2 bath Courtyard,2723,2,850,-121.935767,37.281655
1114,6738462274,great 2 bed 1.5 bath,2149,2,880,-122.759750,38.467128
1115,6741509667,Today's Low Rates for a November Move is All Yours! Call Elements!,2485,1,920,-121.915300,37.324900
1116,6729263402,No place like home!  Upstairs 2 bed 1.5 bath,2049,2,880,-122.762132,38.467450
1117,6741439576,Layout Designed with Good Lighting in Mind,3315,3,,-121.871143,37.243480
1118,6717304267,Take a load off your feet.,1599,1,577,-122.759686,38.468240
1119,6731512155,Stylish 1BR with a modern kitchen & plenty of sunshine! Pet friendly!,3125,1,734,-122.299180,37.867726
1120,6741509103,FALL SPECIALS ~ CALL TODAY FOR THE PERFECT HOME,1995,2,1080,-121.351842,37.753173
1121,6734210663,Classic One Bedroom With Vaulted Ceilings Apartment!,1706,1,579,-122.700142,38.345120
1122,6731382019,Charming little cottage,1995,3,961,-121.809915,37.992861
1123,6741502710,Large 1 Bedroom Available now,2335,1,949,-122.141848,38.218042
1124,6739845268,"Views, Views, Views!!!! 2 bd, 2 ba, 2 story Condo",4200,2,1200,-122.444580,37.749934
1125,6741507956,Gorgeous and Spacious Family Home in Windsor,3500,4,2800,-122.799570,38.560762
1126,6731401207,2009 Brighton Drive,2395,3,1352,-121.875569,38.015021
1127,6741507899,"5BR, 3BA Danville townhome near Blackhawk",3600,5,2250,-121.883183,37.796899
1128,6741507853,655 Powell #605 - $95 Move-In Special - Available Now!,3695,1,,-122.409164,37.790845
1129,6731529684,Stylish 1BR with a modern kitchen & plenty of sunshine! Pet friendly!,3150,1,748,-122.299180,37.867726
1130,6741507108,Come in today and fall in love with Gateway Crossing's luxury living!,1995,2,1035,-121.479135,37.752312
1131,6741504362,ONLY 15 MINS TO THE CITY! LIVE BY THE PACIFICA PIER & BEACH TODAY!,2520,1,,-122.492334,37.636335
1132,6741506947,ONE MONTH RENT FREE! 3 bed/2 bath Move-in ASAP! 2nd Floor!,3375,3,1259,-121.889900,37.408072
1133,6741506763,Huge Savings at Aviare 2x2 With Private Garage! - $3250,3250,2,971,-122.032205,37.336870
1134,6741506548,2X2 HOME W/ BALCONY AND WASHER & DRYER IN PET-FRIENDLY NEIGHBORHOOD,3500,2,950,-121.944648,37.399366
1135,6730893479,WEST SIDE Loft with Lots of light! - Available 10/26/18.,2234,1,825,-122.042399,36.964217
1136,6741505775,$1000 OFF OF MOVE IN COSTS!! ...WAIVED APP FEES?!! TOUR TODAY!,2895,2,1012,-122.055304,37.633663
1137,6738933972,Castro Valley Townhouse for Rent,2450,2,1000,-122.085006,37.701458
1138,6741505710,$1000 Off Nov RENT! S/D $600 OAC! Call Now....Won't Last! Only One....,2380,2,820,-122.088656,37.682431
1139,6741505522,Affordable Apartments in Gilroy,1,,,-121.577300,37.013900
1140,6741499960,"Beautiful Home, Updated",2795,3,1202,-122.153034,37.982037
1141,6741505513,Fully Remodeled Top Floor Apt w/ Panoramic Views and a Private Deck,3350,1,,-122.444784,37.785579
1142,6741504945,Remodeled Lower Pac Heights Apt; Hardwood Floors,2750,1,,-122.444717,37.785588
1143,6741504939,"Newly Remodeled, Pet Friendly! Coming Soon!",2595,2,765,-121.979826,36.964470
1144,6741504888,***NEW CONSTRUCTION 2BED 2BATH***,2345,2,,-122.615500,38.250700
1145,6741464282,Powell & Pine/Available Now/Pets Ok/ $95 Move In Special!,4495,2,,-122.408925,37.790836
1146,6741504770,Lovely 1 Bedroom Apartment... Waiting for You to Make it Home!,2302,2,790,-122.055385,37.957477
1147,6739257178,Castro Valley Townhouse for Rent,2450,2,1000,-122.085006,37.701458
1148,6741504666,There's Always Something To Be Thankful For. Especially A New Home!,2625,1,732,-122.018520,37.593974
1149,6741504625,Top Floor Corner with Tons of Sun!  $99.00 Deposit!,2804,2,1092,-121.887580,37.707435
1150,6741504534,Benicia! Live Amongst the Tree Top in this Benicia Highlands Condo!,2000,,936,-122.161400,38.068500
1151,6739973721,Look and Lease!!! Best deal in town. CALL NOW!!,2039,1,701,-122.111963,37.634484
1152,6739510404,House for rent,2600,4,2100,-121.788468,37.979105
1153,6739347401,Castro Valley Apartment for Rent,2150,2,850,-122.078200,37.701500
1154,6741477639,Buchanan & Hermann/Pets Ok!Top FL!$95 Move In Special!,4395,1,,-122.426683,37.770440
1155,6741504324,"2B/1.5Ba - 13 years old townhouse for rent in Sunnyvale, 94085 ($3250)",3250,2,1105,-122.017700,37.388600
1156,6738251951,"Night Patrol, Hardwood Flooring, Additional Storage",1990,2,986,-121.864673,38.008321
1157,6741482731,FULLY FURNISHED,3700,2,1227,-122.419974,37.756576
1158,6719005671,"Welcome home, your search stops here. Call Us Today!",2195,1,720,-121.970402,37.324897
1159,6733655879,Beautiful Pet-Friendly Studio Located at 360 Hyde Street Apt 302,1725,,,-122.415999,37.784087
1160,6741498257,Old School Charm is Baked Right in! Upgraded Mission Classic,2895,,,-122.418720,37.755143
1161,6741503692,"1365 Broadway #2, Millbrae, Beautiful 2 Bedroom, Great Location",2795,2,,-122.401397,37.609049
1162,6731535461,1x1 On Special! COME TOUR TODAY! $2195,2195,1,720,-121.970402,37.324897
1163,6731520712,Gorgeous 2x2 Bedrooms In a Great Area,2795,2,1056,-121.970402,37.324897
1164,6718999790,Ready to move wonderful 1x1!!!,2195,1,720,-121.970402,37.324897
1165,6741503378,Fall into Creekside Terrace-**1 bedroom spacious **Renovated $1950,1950,1,700,-122.050473,37.884124
1166,6719001030,You'll love this place!,2195,1,720,-121.970402,37.324897
1167,6719003200,Don't wait this two bedroom won't last for long! Visit Today!,2795,2,1056,-121.970402,37.324897
1168,6741503204,Fall Offers at Elements! Lock in Today's Low Rates!!,2990,2,1173,-121.915300,37.324900
1169,6738104332,Don't wait this two bedroom won't last for long!,2795,2,1056,-121.970402,37.324897
1170,6741503135,Wake Up and Smell This Centrally Located Apartment,2295,1,,-122.413441,37.782872
1171,6735659006,"Carport parking, Cable Ready, Near Valley Fair, 1BED/1BATH (Sutter 3)",1850,1,600,-121.963382,37.328979
1172,6719004482,Ready to move in to this wonderful 1x1!!!,2195,1,720,-121.970402,37.324897
1173,6741502980,Double Master - Open Floorplan - Balcony With Storage Closet!,3769,2,1020,-122.059164,37.907848
1174,6741502962,A Must See!!!!!,3200,5,3367,-121.775800,37.965800
1175,6723382497,Nice 1x1 unit come check it out!!,2195,1,720,-121.984400,37.348300
1176,6735734524,Amazing House with huge backyard for Rent!,5950,4,4309,-121.934338,37.777923
1177,6722961398,Luxury Downstairs 2 Bedroom Duplex,2800,2,1100,-121.870665,37.342841
1178,6725981332,NOW LEASING! BRIGHT 2 BR/2BA AVAIL NOW!,3900,2,1087,-122.141175,37.425639
1179,6725973649,FULLY FURNISHED LIGHT & BRIGHT TURN-KEY 3 BR/2BA APARTMENT DOWNTOWN,6200,3,1420,-122.151975,37.429839
1180,6741502546,large 1 bed plus in Prime Marina small pets negotiable,4500,1,,-122.432958,37.801236
1181,6741502418,2 BR/2BA DESIGNER APARTMENT WITH FULL SIZE WASHER & DRYER,2334,2,1085,-122.256082,38.179317
1182,6725971884,OPEN HOUSE SATURDAY 11/10/2018 1:30 - 4 PM! MOVE-IN READY!,3145,2,1371,-121.880000,37.386400
1183,6741502380,Great Special on 2x2 With Loft Full Renovated,2395,2,1145,-121.594007,37.012183
1184,6722961461,Luxury Upstairs Duplex-,3300,3,1200,-121.870665,37.342841
1185,6741487823,California & Stockton/Available Now/Pets Ok/TOP FL/$95 Move In Special,3695,1,,-122.407794,37.792216
1186,6741501944,BRIGHT+MODERN+LAUNDRY+ GARAGE+LOCATION,2700,1,950,-122.430986,37.659658
1187,6741501707,"Brand New 2 Bedroom, 2 BA  hercules, pinole, san pablo, el sob",2525,2,,-122.319132,37.965743
1188,6741501653,"Spacious, Large Closets, and a great neigborhood! Call now!",1975,1,640,-121.896123,37.256535
1189,6741488513,Pine & Powell/Close to DwnTwn/Available Now!$95 Move In Special!,3595,1,,-122.409379,37.791038
1190,6741486140,Ideal Location - Pet Friendly,3245,2,920,-122.214745,37.469431
1191,6741501489,Perfect Mountain View 2-Bedroom Apartment Available Nov 5th!,3070,2,1063,-121.830600,37.245800
1192,6741482336,The Best of This '30s Gem Still Intact with Fireplace & High Ceilings,5595,2,,-122.413155,37.795037
1193,6741501101,$1845  COMING SOON!!!   Concord Apartment  WC-Clayton Border,1845,2,,-121.978056,37.958633
1194,6741482336,The Best of This '30s Gem Still Intact with Fireplace & High Ceilings,5595,2,,-122.413155,37.795037
1195,6741501101,$1845  COMING SOON!!!   Concord Apartment  WC-Clayton Border,1845,2,,-121.978056,37.958633
1196,6741501004,Upstairs 2 Bedroom 2 Bath Condo in Willow Glen with large closets,2500,2,879,-121.896146,37.311026
1197,6741500886,"2031 Shoreline, Live By the Beach!  Open+Airy, Walk to Stores",1850,1,,-122.258055,37.757410
1198,6741500867,Castro Valley New Remodeled Apartment for Rent,2150,2,850,-122.078200,37.701500
1199,6741500839,"Epic, Historical, Beautiful Victorian. Just Your Style-Photos to Come!",4895,1,,-122.430029,37.795091
1200,6741500521,Spacious ground floor 2 bedroom home with hard surfaced flooring!,3112,2,1026,-122.271468,37.535658
1201,6741500354,2BR/2BA Apt. w/ Granite Counters & Stainless Steel Appliances,3527,2,961,-121.944648,37.399366
1202,6741500174,LOOKING FOR MORE SPACE ? Check out our 1073 sq. ft. 2x2.,2523,2,1073,-121.879238,37.678004
1203,6741474268,Dolphin Floor Plan- 2 Bedroom- Tour this Week,4367,2,1032,-122.227921,37.487713
1204,6736600486,2 Bedroom Apartment in a fourplex now available,1550,2,,-121.880922,38.025889
1205,6735729017,Eastbay Single Family House 4bd 2.5bath for rent,3499,4,2331,-122.020918,37.532318
1206,6739350322,South San Francisco Single Family home for rent,3799,3,1890,-122.446590,37.649487
1207,6741499647,Amazing location 1bed 1bath 3rd floor Available Nov 13!,2270,1,704,-121.964081,37.558079
1208,6741498891,"3 beds, 1.5 baths, 1,438 sqft",2900,3,,-122.235754,37.798241
1209,6721898382,2BD/1BA Unit in Quiet Residential Neighborhood Near Downtown Burlingam,2700,2,899,-122.338301,37.573700
1210,6741499327,285 Lee St. #102 - Avail Jan 3 - Move-In Bonus!,2676,1,641,-122.257413,37.812230
1211,6741498885,WE MAKE MOVING FUN ~ CALL TODAY FOR OUR EXCITING SPECIALS,1995,2,1080,-121.351842,37.753173
1212,6741498849,Come Home to The Dwight with a Berkeley Hill View!,3255,1,521,-122.267292,37.864087
1213,6741493167,Brand New Private In law quarters house home,2700,1,500,-121.962243,37.342200
1214,6741498711,350 Judah #206 - $95 Move-In Special - Available Now!,2895,1,,-122.465941,37.762395
1215,6741395048,&*&CONDO FOR RENT 1 BATH / 1 BED&*&,3250,,1128,-122.292700,37.517400
1216,6741498564,Beautiful 2 Bedroom 2 Bath Town House!!! Available Now ON SPECIAL,2595,2,1145,-121.594007,37.012183
1217,6741498405,Huge 2 bedroom 2 bathroom with office!,3106,2,1114,-121.912967,37.332241
1218,6741498280,"1 bed apartment, Amazing views, Great Location $99 Deposit",2695,1,700,-122.328508,37.561209
1219,6731645749,"Available Now!  1263 Montgomery Ln Huge 5/3 Garage, Loft",2495,5,2516,-121.495500,37.656700
